index,project_name,create_time,project_language,contributor,star,fork,issues,watch,project_commits,code_language,keyword_index,matched_keyword,path_of_first_file_commit,final_change_commit_path,code_granularity_data,code_func_type,number_of_bug_or_vulnerability_all_commit,start_end_line_data,first_loc,final_start_end_line_data,final_loc_add,final_loc_minus,final_change_type,test_code_data,regular_expression_data,number_of_commits,number_of_change_commit_to_first,change_commit_to_first_index,change_commit_to_first_hash,change_commit_to_first_blocks,number_of_all_change_commit,all_change_commit_index,all_change_commit_hash,all_change_commit_blocks,number_of_all_change_fix_commit,all_change_fix_commit_index,all_change_fix_commit_hash,all_change_fix_commit_blocks,project_lines,project_locs,project_statements,project_functions,project_classes,project_files,project_density_comments,project_comments,project_duplicated_lines,project_duplicated_blocks,project_duplicated_files,project_duplicated_lines_density,project_vulnerability,project_bugs,project_code_smells,project_sqale_index,project_sqale_debt_ratio,project_complexity_all,project_cognitive_complexity_all,project_complexity_mean_method,project_cognitive_complexity_mean_method,code_lines,code_locs,code_statements,code_functions,code_classes,code_files,code_density_comments,code_comments,code_duplicated_lines,code_duplicated_blocks,code_duplicated_files,code_duplicated_lines_density,code_code_smells,code_sqale_index,code_sqale_debt_ratio,code_complexity_all,code_cognitive_complexity_all,code_complexity_mean_method,code_cognitive_complexity_mean_method,manual_vs_gpt_loc_ratio,manual_vs_gpt_change_commit_ratio,manual_vs_gpt_change_fix_commit_ratio,code_vulnerability,code_bugs
62,simple-trivia-api,2023-11-17 17:43:53,TypeScript,2.0,0,0,0,1,6,TypeScript,7,generated by chatgpt,simple-trivia-api\f80749cff41f6e13e48fc519e881d65936e2e81b\src\questions.ts,simple-trivia-api\eecc2bf5c1683761174d4abf5f15c27fcfc45e06\src\questions.ts,statement,,1,"[8,272]",265,,,,,,,2,1.0,[-2],['eecc2bf5c1683761174d4abf5f15c27fcfc45e06'],"[[{'highest_ratio': 0.9978109452736318, 'best_match_position': (9, 273)}]]",1.0,[-2],['eecc2bf5c1683761174d4abf5f15c27fcfc45e06'],"[[{'highest_ratio': 0.9978109452736318, 'best_match_position': (9, 273)}]]",0.0,[],[],[],300.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,266.0,264.0,0.0,0.0,0.0,1.0,0.0,0.0,238.0,20.0,1.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
64,bouldermate,2023-05-27 08:00:39,TypeScript,2.0,1,0,0,1,162,TypeScript,2,generated by chatgpt,bouldermate\b24a8025cf16cb48b5349f1c744ad399e2e20da7\packages\mobile-app\src\constants\Grades.ts,,statement,,10,"[[28,52],[61,102],[110,146]]",104,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],1671.0,834.0,282.0,56.0,1.0,34.0,16.3,162.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,264.0,1.1,98.0,57.0,1.75,1.02,107.0,104.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
65,robotics-orin-gui,2024-05-13 20:34:39,TypeScript,2.0,0,0,2,4,35,TypeScript,34,generated by chatgpt,robotics-orin-gui\4a94817a4b7996c1878b39b977d14f412f44c262\src\app\coordinate-manager\coordinate-manager.component.ts,,statement,,3,"[37,38]",2,,,,,,regular expression,3,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],1413.0,251.0,,,,39.0,12.5,36.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,63.0,0.8,9.0,,0.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
66,nt-bytecode-analyzer,2023-12-03 18:10:43,TypeScript,,1,0,0,1,2,TypeScript,1,generated by chatgpt,nt-bytecode-analyzer\f2544cf600d1ed1769529b8f11f996de01fe7b10\opcode.ts,,statement,,0,"[2,971]",970,,,,,,input,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],1010.0,999.0,11.0,3.0,1.0,3.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.33,0.33,970.0,970.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
67,QFTSim,2023-09-17 09:00:19,TypeScript,,0,0,0,1,17,TypeScript,1,generated by chatgpt,QFTSim\454c97ea715260c415cc1dad62c1b2678613e682\qft-sim\src\physics\PhysicalConstants.ts,QFTSim\cd7c2eeae81d3e44e0f4ead871f28c7958985047\qft-sim\src\physics\PhysicalConstants.ts,file,,1,"[2,170]",169,,,,,,,2,2.0,"[-1, -2]","['454c97ea715260c415cc1dad62c1b2678613e682', 'cd7c2eeae81d3e44e0f4ead871f28c7958985047']","[[{'highest_ratio': 0.9939051773914159, 'best_match_position': (1, 170)}], [{'highest_ratio': 0.990093947721608, 'best_match_position': (1, 171)}]]",2.0,"[-1, -2]","['454c97ea715260c415cc1dad62c1b2678613e682', 'cd7c2eeae81d3e44e0f4ead871f28c7958985047']","[[{'highest_ratio': 0.9939051773914159, 'best_match_position': (1, 170)}], [{'highest_ratio': 0.990093947721608, 'best_match_position': (1, 171)}]]",0.0,[],[],[],1275.0,978.0,212.0,49.0,13.0,31.0,16.6,195.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,89.0,0.3,85.0,49.0,1.73,1.0,169.0,58.0,0.0,0.0,1.0,1.0,65.1,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
72,vaporview,2023-11-19 01:59:48,JavaScript,,29,0,0,2,70,TypeScript,2,generated by chatgpt,vaporview\f35da421aca01528cfa7969ecef63bd5d2f801cb\src\web\extension.ts,vaporview\a50cc53eb9a411bd671270f9a8dfd0ada048b3f4\src\web\extension.ts,file,,27,"[1,645]",645,,,,,,,39,39.0,"[-1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30, -31, -32, -33, -34, -35, -36, -37, -38, -39]","['f35da421aca01528cfa7969ecef63bd5d2f801cb', '5d8767941cc5615fe9b6c0018f575171fe385128', 'c8f643597a127e0c228128840b1d8fe59d32cff6', '665fb0b3702eeafe25aeeb67bf49c385676a3af1', 'e773e2a470dd1d32bb7c22e0f37aa068a0201e48', 'ec1895323e65fdc3109af09ba4e9d765f6c809f3', '04a926d89c25a9206160b252b2046c3596e86692', 'bbaab85b72734d705be93c9a6e4cc1acba5421bf', '181c95c85ee16070056e0e7c66886c6d23a72a49', '9e62552014242715f48debf309a6838bf6d1d3d8', 'f34ae71160b3b257041af7e9a21c97d2026a96a5', '7cb25e0ff2740e62432d9454656f034f08d30d29', '0d6318bebd290efe1ffbd74a6362721866c30327', '23486aa87c866c22ffb1577e3fbbfb90fa35ac7f', '927074ae381820ad9e344df066858fc175b51cc0', '38951ba2dec64d648279dd8a53699f9746a43569', 'eed0a93b5fb38fbd36810e3f7467b0676f30f4c4', '36fa59ee2fde70d977547fc49bc7c36e723bb9b8', 'ed681368d8f9535250175d09b1c4a6ee2325d01a', 'c91b81bef3e3e0e41606bd6330e4cdaad09140eb', 'b9ba8c2fa62a10def7523967ad296d0074eeb763', 'c358a31e5bd85dcfeaa2696a3b61527fd68f4e45', '29244659fedaaf9db12b91517d26cc89e87f4215', 'f236b0eefd89791650c02f09e88f1149b5ef0d30', '201439f2e86d702ef7dad5e554131c05ba45cb81', '113077bcb8442ab876fcdefea03f391454630fa5', 'b0a1eec6338f6199f26e06800f3f476c109a4c1f', 'ece361ed276a411de1134c1700a217a71312b469', '1ab0d8d986615243aacf08b3259ff00d7b1826cd', '5220645160fbad251eb00a8e7a7ffec726174d1a', 'cb678d499576cbaf817642383652a81390e75a04', 'b3c6097d7c71b76b6f93d600003600223ad159c8', '0e83d22138d52840bcc3c068f78371b47d096365', 'c2f250c4e208f56a0c521b15e9d681a4db5345ed', 'f549ed09a3f39da6c24836cf08f6ada37cb60dce', 'e52093663e8c27bbab1e72cf4fe2ea749234b16a', '810c983035d13c786e794a427a39287f866ae87d', '6522e4182614bacc0123de966f75d722970b3d17', 'a50cc53eb9a411bd671270f9a8dfd0ada048b3f4']","[[{'highest_ratio': 0.9999800784907464, 'best_match_position': (1, 647)}], [{'highest_ratio': 0.9987464931654032, 'best_match_position': (1, 647)}], [{'highest_ratio': 0.9833149693058397, 'best_match_position': (1, 669)}], [{'highest_ratio': 0.9810180005103744, 'best_match_position': (1, 673)}], [{'highest_ratio': 0.8428679870264302, 'best_match_position': (1, 791)}], [{'highest_ratio': 0.8403866293543015, 'best_match_position': (1, 796)}], [{'highest_ratio': 0.8279626935911697, 'best_match_position': (1, 800)}], [{'highest_ratio': 0.8227852452817216, 'best_match_position': (1, 796)}], [{'highest_ratio': 0.8222623035300181, 'best_match_position': (1, 796)}], [{'highest_ratio': 0.8112395349625462, 'best_match_position': (1, 804)}], [{'highest_ratio': 0.7890050329074719, 'best_match_position': (1, 812)}], [{'highest_ratio': 0.6039556448998119, 'best_match_position': (1, 1234)}], [{'highest_ratio': 0.406296472077203, 'best_match_position': (1, 916)}], [{'highest_ratio': 0.4036528522053461, 'best_match_position': (1, 912)}], [{'highest_ratio': 0.40329478853160144, 'best_match_position': (1, 914)}], [{'highest_ratio': 0.38617601364730253, 'best_match_position': (1, 976)}], [{'highest_ratio': 0.38143693646230037, 'best_match_position': (1, 991)}], [{'highest_ratio': 0.3647175421209118, 'best_match_position': (1, 1032)}], [{'highest_ratio': 0.36446664499157627, 'best_match_position': (1, 1030)}], [{'highest_ratio': 0.3651844283535457, 'best_match_position': (1, 1024)}], [{'highest_ratio': 0.3602046216263891, 'best_match_position': (1, 1034)}], [{'highest_ratio': 0.36148524053284553, 'best_match_position': (1, 1032)}], [{'highest_ratio': 0.36098985370457765, 'best_match_position': (1, 1031)}], [{'highest_ratio': 0.36053790523323465, 'best_match_position': (1, 1033)}], [{'highest_ratio': 0.36031823061425566, 'best_match_position': (1, 1035)}], [{'highest_ratio': 0.33607925777935904, 'best_match_position': (1, 1172)}], [{'highest_ratio': 0.3354595495335528, 'best_match_position': (1, 1174)}], [{'highest_ratio': 0.33489861838712304, 'best_match_position': (1, 1187)}], [{'highest_ratio': 0.3320408218219027, 'best_match_position': (1, 1204)}], [{'highest_ratio': 0.2949009883284255, 'best_match_position': (1, 1444)}], [{'highest_ratio': 0.2919639357114857, 'best_match_position': (1, 1593)}], [{'highest_ratio': 0.2919148936170213, 'best_match_position': (1, 1593)}], [{'highest_ratio': 0.29137784535575334, 'best_match_position': (1, 1595)}], [{'highest_ratio': 0.29272894719108694, 'best_match_position': (1, 1589)}], [{'highest_ratio': 0.2284326439105875, 'best_match_position': (1, 1631)}], [{'highest_ratio': 0.2328292305994039, 'best_match_position': (1, 1620)}], [{'highest_ratio': 0.23014972281636037, 'best_match_position': (1, 1650)}], [{'highest_ratio': 0.22407894031211456, 'best_match_position': (1, 1691)}], [{'highest_ratio': 0.21448496324801988, 'best_match_position': (1, 1842)}]]",39.0,"[-1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30, -31, -32, -33, -34, -35, -36, -37, -38, -39]","['f35da421aca01528cfa7969ecef63bd5d2f801cb', '5d8767941cc5615fe9b6c0018f575171fe385128', 'c8f643597a127e0c228128840b1d8fe59d32cff6', '665fb0b3702eeafe25aeeb67bf49c385676a3af1', 'e773e2a470dd1d32bb7c22e0f37aa068a0201e48', 'ec1895323e65fdc3109af09ba4e9d765f6c809f3', '04a926d89c25a9206160b252b2046c3596e86692', 'bbaab85b72734d705be93c9a6e4cc1acba5421bf', '181c95c85ee16070056e0e7c66886c6d23a72a49', '9e62552014242715f48debf309a6838bf6d1d3d8', 'f34ae71160b3b257041af7e9a21c97d2026a96a5', '7cb25e0ff2740e62432d9454656f034f08d30d29', '0d6318bebd290efe1ffbd74a6362721866c30327', '23486aa87c866c22ffb1577e3fbbfb90fa35ac7f', '927074ae381820ad9e344df066858fc175b51cc0', '38951ba2dec64d648279dd8a53699f9746a43569', 'eed0a93b5fb38fbd36810e3f7467b0676f30f4c4', '36fa59ee2fde70d977547fc49bc7c36e723bb9b8', 'ed681368d8f9535250175d09b1c4a6ee2325d01a', 'c91b81bef3e3e0e41606bd6330e4cdaad09140eb', 'b9ba8c2fa62a10def7523967ad296d0074eeb763', 'c358a31e5bd85dcfeaa2696a3b61527fd68f4e45', '29244659fedaaf9db12b91517d26cc89e87f4215', 'f236b0eefd89791650c02f09e88f1149b5ef0d30', '201439f2e86d702ef7dad5e554131c05ba45cb81', '113077bcb8442ab876fcdefea03f391454630fa5', 'b0a1eec6338f6199f26e06800f3f476c109a4c1f', 'ece361ed276a411de1134c1700a217a71312b469', '1ab0d8d986615243aacf08b3259ff00d7b1826cd', '5220645160fbad251eb00a8e7a7ffec726174d1a', 'cb678d499576cbaf817642383652a81390e75a04', 'b3c6097d7c71b76b6f93d600003600223ad159c8', '0e83d22138d52840bcc3c068f78371b47d096365', 'c2f250c4e208f56a0c521b15e9d681a4db5345ed', 'f549ed09a3f39da6c24836cf08f6ada37cb60dce', 'e52093663e8c27bbab1e72cf4fe2ea749234b16a', '810c983035d13c786e794a427a39287f866ae87d', '6522e4182614bacc0123de966f75d722970b3d17', 'a50cc53eb9a411bd671270f9a8dfd0ada048b3f4']","[[{'highest_ratio': 0.9999800784907464, 'best_match_position': (1, 647)}], [{'highest_ratio': 0.9987464931654032, 'best_match_position': (1, 647)}], [{'highest_ratio': 0.9833149693058397, 'best_match_position': (1, 669)}], [{'highest_ratio': 0.9810180005103744, 'best_match_position': (1, 673)}], [{'highest_ratio': 0.8428679870264302, 'best_match_position': (1, 791)}], [{'highest_ratio': 0.8403866293543015, 'best_match_position': (1, 796)}], [{'highest_ratio': 0.8279626935911697, 'best_match_position': (1, 800)}], [{'highest_ratio': 0.8227852452817216, 'best_match_position': (1, 796)}], [{'highest_ratio': 0.8222623035300181, 'best_match_position': (1, 796)}], [{'highest_ratio': 0.8112395349625462, 'best_match_position': (1, 804)}], [{'highest_ratio': 0.7890050329074719, 'best_match_position': (1, 812)}], [{'highest_ratio': 0.6039556448998119, 'best_match_position': (1, 1234)}], [{'highest_ratio': 0.406296472077203, 'best_match_position': (1, 916)}], [{'highest_ratio': 0.4036528522053461, 'best_match_position': (1, 912)}], [{'highest_ratio': 0.40329478853160144, 'best_match_position': (1, 914)}], [{'highest_ratio': 0.38617601364730253, 'best_match_position': (1, 976)}], [{'highest_ratio': 0.38143693646230037, 'best_match_position': (1, 991)}], [{'highest_ratio': 0.3647175421209118, 'best_match_position': (1, 1032)}], [{'highest_ratio': 0.36446664499157627, 'best_match_position': (1, 1030)}], [{'highest_ratio': 0.3651844283535457, 'best_match_position': (1, 1024)}], [{'highest_ratio': 0.3602046216263891, 'best_match_position': (1, 1034)}], [{'highest_ratio': 0.36148524053284553, 'best_match_position': (1, 1032)}], [{'highest_ratio': 0.36098985370457765, 'best_match_position': (1, 1031)}], [{'highest_ratio': 0.36053790523323465, 'best_match_position': (1, 1033)}], [{'highest_ratio': 0.36031823061425566, 'best_match_position': (1, 1035)}], [{'highest_ratio': 0.33607925777935904, 'best_match_position': (1, 1172)}], [{'highest_ratio': 0.3354595495335528, 'best_match_position': (1, 1174)}], [{'highest_ratio': 0.33489861838712304, 'best_match_position': (1, 1187)}], [{'highest_ratio': 0.3320408218219027, 'best_match_position': (1, 1204)}], [{'highest_ratio': 0.2949009883284255, 'best_match_position': (1, 1444)}], [{'highest_ratio': 0.2919639357114857, 'best_match_position': (1, 1593)}], [{'highest_ratio': 0.2919148936170213, 'best_match_position': (1, 1593)}], [{'highest_ratio': 0.29137784535575334, 'best_match_position': (1, 1595)}], [{'highest_ratio': 0.29272894719108694, 'best_match_position': (1, 1589)}], [{'highest_ratio': 0.2284326439105875, 'best_match_position': (1, 1631)}], [{'highest_ratio': 0.2328292305994039, 'best_match_position': (1, 1620)}], [{'highest_ratio': 0.23014972281636037, 'best_match_position': (1, 1650)}], [{'highest_ratio': 0.22407894031211456, 'best_match_position': (1, 1691)}], [{'highest_ratio': 0.21448496324801988, 'best_match_position': (1, 1842)}]]",18.0,"[-3, -4, -5, -6, -7, -10, -14, -17, -18, -19, -21, -24, -28, -31, -32, -33, -34, -35]","['c8f643597a127e0c228128840b1d8fe59d32cff6', '665fb0b3702eeafe25aeeb67bf49c385676a3af1', 'e773e2a470dd1d32bb7c22e0f37aa068a0201e48', 'ec1895323e65fdc3109af09ba4e9d765f6c809f3', '04a926d89c25a9206160b252b2046c3596e86692', '9e62552014242715f48debf309a6838bf6d1d3d8', '23486aa87c866c22ffb1577e3fbbfb90fa35ac7f', 'eed0a93b5fb38fbd36810e3f7467b0676f30f4c4', '36fa59ee2fde70d977547fc49bc7c36e723bb9b8', 'ed681368d8f9535250175d09b1c4a6ee2325d01a', 'b9ba8c2fa62a10def7523967ad296d0074eeb763', 'f236b0eefd89791650c02f09e88f1149b5ef0d30', 'ece361ed276a411de1134c1700a217a71312b469', 'cb678d499576cbaf817642383652a81390e75a04', 'b3c6097d7c71b76b6f93d600003600223ad159c8', '0e83d22138d52840bcc3c068f78371b47d096365', 'c2f250c4e208f56a0c521b15e9d681a4db5345ed', 'f549ed09a3f39da6c24836cf08f6ada37cb60dce']","[[{'highest_ratio': 0.9833149693058397, 'best_match_position': (1, 669)}], [{'highest_ratio': 0.9810180005103744, 'best_match_position': (1, 673)}], [{'highest_ratio': 0.8428679870264302, 'best_match_position': (1, 791)}], [{'highest_ratio': 0.8403866293543015, 'best_match_position': (1, 796)}], [{'highest_ratio': 0.8279626935911697, 'best_match_position': (1, 800)}], [{'highest_ratio': 0.8112395349625462, 'best_match_position': (1, 804)}], [{'highest_ratio': 0.4036528522053461, 'best_match_position': (1, 912)}], [{'highest_ratio': 0.38143693646230037, 'best_match_position': (1, 991)}], [{'highest_ratio': 0.3647175421209118, 'best_match_position': (1, 1032)}], [{'highest_ratio': 0.36446664499157627, 'best_match_position': (1, 1030)}], [{'highest_ratio': 0.3602046216263891, 'best_match_position': (1, 1034)}], [{'highest_ratio': 0.36053790523323465, 'best_match_position': (1, 1033)}], [{'highest_ratio': 0.33489861838712304, 'best_match_position': (1, 1187)}], [{'highest_ratio': 0.2919639357114857, 'best_match_position': (1, 1593)}], [{'highest_ratio': 0.2919148936170213, 'best_match_position': (1, 1593)}], [{'highest_ratio': 0.29137784535575334, 'best_match_position': (1, 1595)}], [{'highest_ratio': 0.29272894719108694, 'best_match_position': (1, 1589)}], [{'highest_ratio': 0.2284326439105875, 'best_match_position': (1, 1631)}]]",694.0,512.0,244.0,44.0,8.0,3.0,14.7,88.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,174.0,1.1,95.0,97.0,2.16,2.2,646.0,480.0,227.0,38.0,8.0,1.0,14.7,83.0,0.0,0.0,0.0,0.0,15.0,169.0,1.2,88.0,93.0,2.32,2.45,,,,,
73,frenstr,2023-03-12 04:10:41,TypeScript,,4,0,0,1,17,TypeScript,21,generated by chatgpt,frenstr\4f0e9a4ae168ceaac9def9dfb52b27df44dcb33e\utils\nostr.ts,frenstr\a4e7cf49ea75d64d9be23cdd524e31335c6a6a1b\utils\nostr.ts,statement,,4,"[21, 21]",1,,,,,,regular expression,4,3.0,"[-2, -3, -4]","['a4e7cf49ea75d64d9be23cdd524e31335c6a6a1b', '669b8f85e3c1374df80a9f637f0305d777d00bc6', '65a1bad5a09c0de4905f1830b78eb8f6eec2b020']","[[{'highest_ratio': 0.9743589743589743, 'best_match_position': (21, 21)}], [{'highest_ratio': 0.9743589743589743, 'best_match_position': (21, 21)}], [{'highest_ratio': 0.9743589743589743, 'best_match_position': (21, 21)}]]",1.0,[-2],['a4e7cf49ea75d64d9be23cdd524e31335c6a6a1b'],"[[{'highest_ratio': 0.9743589743589743, 'best_match_position': (21, 21)}]]",0.0,[],[],[],293.0,154.0,60.0,8.0,0.0,8.0,0.6,1.0,28.0,2.0,2.0,9.6,0.0,0.0,10.0,55.0,1.2,25.0,30.0,3.12,3.75,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
76,showcases,2023-12-15 13:31:34,TypeScript,,0,0,0,1,54,TypeScript,1,generated by chatgpt,showcases\23c785e0963fa7e62f27bbdf9a471a3c91957389\SOAR\example.ts,,file,,1,"[1,150]",150,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],1292.0,526.0,177.0,82.0,44.0,14.0,18.1,116.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,55.0,0.3,96.0,16.0,1.17,0.2,151.0,78.0,30.0,9.0,5.0,1.0,29.1,32.0,0.0,0.0,0.0,0.0,4.0,20.0,0.9,11.0,2.0,1.22,0.22,,,,,
80,page-spy,2023-04-12 11:02:09,TypeScript,11.0,192,41,8,6,390,TypeScript,3,generated by chatgpt,page-spy\a327495df80a4f4c651c1e84536e13c84efff232\packages\base\tests\ua.test.ts,,statement,,90,"[4,87]",84,,,,,,input,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],7723.0,6362.0,2832.0,673.0,40.0,78.0,7.0,482.0,43.0,2.0,2.0,0.6,3.0,8.0,96.0,543.0,0.3,1058.0,604.0,1.57,0.9,85.0,82.0,15.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,2.0,2.75,,,,,
83,test,2023-03-23 17:08:48,TypeScript,,0,0,0,1,1,TypeScript,5,generated by chatgpt,test\a3528fff3e6641c848b78772d1e1ef36727ec579\utils\formatSummary.ts,,method,,0,"[14,52]",39,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],5664.0,4374.0,802.0,199.0,1.0,91.0,6.2,289.0,91.0,8.0,3.0,1.6,0.0,4.0,64.0,303.0,0.2,389.0,237.0,1.95,1.19,40.0,18.0,8.0,2.0,0.0,1.0,52.6,20.0,0.0,0.0,0.0,0.0,1.0,5.0,0.9,3.0,2.0,1.5,1.0,,,,,
84,bibigpt,2023-03-25 07:42:04,TypeScript,,1,1,0,1,1,TypeScript,5,generated by chatgpt,bibigpt\ec9acb037a330e8a275282d38a4077c8689deac6\utils\formatSummary.ts,,method,,0,"[14,52]",39,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],5664.0,4374.0,802.0,199.0,1.0,91.0,6.2,289.0,91.0,8.0,3.0,1.6,0.0,4.0,64.0,303.0,0.2,389.0,237.0,1.95,1.19,40.0,18.0,8.0,2.0,0.0,1.0,52.6,20.0,0.0,0.0,0.0,0.0,1.0,5.0,0.9,3.0,2.0,1.5,1.0,,,,,
85,BibiGPTEx,2023-05-29 14:21:33,TypeScript,,0,0,0,1,2,TypeScript,5,generated by chatgpt,BibiGPTEx\885f93639d92cb3abadcf9351d160fe523e8ec70\utils\formatSummary.ts,,method,,0,"[14,52]",39,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],5664.0,4374.0,802.0,199.0,1.0,91.0,6.2,289.0,91.0,8.0,3.0,1.6,0.0,4.0,64.0,303.0,0.2,389.0,237.0,1.95,1.19,40.0,18.0,8.0,2.0,0.0,1.0,52.6,20.0,0.0,0.0,0.0,0.0,1.0,5.0,0.9,3.0,2.0,1.5,1.0,,,,,
86,ZanOS,2023-05-29 13:24:15,TypeScript,,29,4,0,2,3,TypeScript,5,generated by chatgpt,ZanOS\7db81fb72f9297180a8ec3b48606be00e8ce17b2\others\ChatGPT and Bili Summary JS Server\BibiGPT-main\utils\formatSummary.ts,,method,,0,"[14,52]",39,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],5816.0,4374.0,802.0,199.0,1.0,93.0,6.2,289.0,91.0,8.0,3.0,1.6,0.0,4.0,64.0,303.0,0.2,389.0,237.0,1.95,1.19,40.0,18.0,8.0,2.0,0.0,1.0,52.6,20.0,0.0,0.0,0.0,0.0,1.0,5.0,0.9,3.0,2.0,1.5,1.0,,,,,
93,nostr-relay,2023-12-03 15:03:47,TypeScript,,8,2,5,1,108,TypeScript,11,generated by copilot,nostr-relay\e9a1f3b8d898ed33d51e8c90f4204d79462b4dd7\packages\common\src\interfaces\filter.interface.ts,,statement,,11,"[2,64]",63,,,,,,input,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],3908.0,,,,,57.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,64.0,61.0,0.0,0.0,0.0,1.0,1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
97,chess-evolutionary-algo,2024-02-13 20:21:57,TypeScript,,0,0,0,1,39,TypeScript,34,generated by copilot,chess-evolutionary-algo\681e5be6319c9d844e935cfc61aa33fbe2aa64c5\packages\pattern-engine\src\utils.ts,,method,,2,"[39,45]",7,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],4028.0,,,,,11.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.0,5.0,3.0,1.0,0.0,1.0,28.6,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.3,1.0,0.0,1.0,0.0,,,,,
99,cdd-ng,2024-02-17 11:12:50,TypeScript,,0,0,0,1,20,TypeScript,22,generated by copilot,cdd-ng\c87872c8ff4f45eab1addca8ba38740d6a780016\src\app\functions\leapyear.ts,,file,,3,"[1,22]",22,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],1956.0,,,,,23.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,22.0,17.0,10.0,1.0,0.0,1.0,10.5,2.0,0.0,0.0,0.0,0.0,2.0,10.0,2.0,5.0,5.0,5.0,5.0,,,,,
100,csc-324-sga-assisting-tool,2024-02-23 17:20:56,TypeScript,7.0,3,2,1,2,355,TypeScript,70,generated with copilot,csc-324-sga-assisting-tool\fd511f706502d99f082e697a1094cd1f19a82288\src\app\budget\[budget_id]\review_actions.ts,csc-324-sga-assisting-tool\7f6f92c88811b5af8242a4f652b537bdd7643d14\src\app\budget\[budget_id]\review_actions.ts,method,,72,"[71,79]",9,,,,,,,4,3.0,"[-2, -3, -4]","['7f6f92c88811b5af8242a4f652b537bdd7643d14', 'add5d50d2a0b254831cb5bb3d6de9d7183622ece', '91a2bfe47b3cf2b951af09c253626991b5f8c073']","[[{'highest_ratio': 0.9805194805194806, 'best_match_position': (78, 86)}], [{'highest_ratio': 0.9805194805194806, 'best_match_position': (77, 85)}], [{'highest_ratio': 0.9805194805194806, 'best_match_position': (75, 83)}]]",1.0,[-2],['7f6f92c88811b5af8242a4f652b537bdd7643d14'],"[[{'highest_ratio': 0.9805194805194806, 'best_match_position': (78, 86)}]]",0.0,[],[],[],4730.0,29.0,,,,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,0.0,0.0,10.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,,,,
