index,project_name,create_time,project_language,contributor,star,fork,issues,watch,project_commits,code_language,keyword_index,matched_keyword,path_of_first_file_commit,final_change_commit_path,code_granularity_data,code_func_type,number_of_bug_or_vulnerability_all_commit,start_end_line_data,first_loc,final_start_end_line_data,final_loc_add,final_loc_minus,final_change_type,test_code_data,regular_expression_data,number_of_commits,number_of_change_commit_to_first,change_commit_to_first_index,change_commit_to_first_hash,change_commit_to_first_blocks,number_of_all_change_commit,all_change_commit_index,all_change_commit_hash,all_change_commit_blocks,number_of_all_change_fix_commit,all_change_fix_commit_index,all_change_fix_commit_hash,all_change_fix_commit_blocks,project_lines,project_locs,project_statements,project_functions,project_classes,project_files,project_density_comments,project_comments,project_duplicated_lines,project_duplicated_blocks,project_duplicated_files,project_duplicated_lines_density,project_vulnerability,project_bugs,project_code_smells,project_sqale_index,project_sqale_debt_ratio,project_complexity_all,project_cognitive_complexity_all,project_complexity_mean_method,project_cognitive_complexity_mean_method,code_lines,code_locs,code_statements,code_functions,code_classes,code_files,code_density_comments,code_comments,code_duplicated_lines,code_duplicated_blocks,code_duplicated_files,code_duplicated_lines_density,code_code_smells,code_sqale_index,code_sqale_debt_ratio,code_complexity_all,code_cognitive_complexity_all,code_complexity_mean_method,code_cognitive_complexity_mean_method,manual_vs_gpt_loc_ratio,manual_vs_gpt_change_commit_ratio,manual_vs_gpt_change_fix_commit_ratio,code_vulnerability,code_bugs
87,simple-blocker,2023/12/23 5:44,JavaScript,,1,0,0,1,2,JavaScript,1,generated by chatgpt,simple-blocker\c5fc6d404c95792c300cc285fcc84bae4eedec32\popup.js,simple-blocker\c5fc6d404c95792c300cc285fcc84bae4eedec32\popup.js,file,,0,"[1,19]",19,,,,,,,1,1,[-1],['c5fc6d404c95792c300cc285fcc84bae4eedec32'],"[[{'highest_ratio': 0.9993183367416496, 'best_match_position': (1, 21)}]]",1,[-1],['c5fc6d404c95792c300cc285fcc84bae4eedec32'],"[[{'highest_ratio': 0.9993183367416496, 'best_match_position': (1, 21)}]]",0,[],[],[],64,39,27,12,0,2,18.8,9,0,0,0,0,0,0,1,5,0.4,17,8,1.42,0.67,20,12,9,4,0,1,14.3,2,0,0,0,0,0,0,0,5,1,1.25,0.25,,,,,
88,NLP4HTML,2023/7/12 21:01,Python,,0,0,0,2,295,JavaScript,1,generated by chatgpt,NLP4HTML\8462a450b1cc5608e41acb8999638ea56bd9222d\node\show_images.js,,file,,8,"[1,44]",44,,,,,,,1,0,[],[],[],0,[],[],[],0,[],[],[],105,79,56,11,0,6,9.2,8,0,0,0,0,0,0,1,5,0.2,15,11,1.36,1,45,35,25,4,0,1,14.6,6,0,0,0,0,0,0,0,8,11,2,2.75,,,,,
92,infmape.github.io,2023/8/12 5:24,JavaScript,2,0,1,0,1,97,JavaScript,15,generated by chatgpt,infmape.github.io\02edf19849bc82a50eaf4b573ab2801df0ff8a1a\search.js,infmape.github.io\02edf19849bc82a50eaf4b573ab2801df0ff8a1a\search.js,file,,0,"[1,31]",31,,,,,,,1,1,[-1],['02edf19849bc82a50eaf4b573ab2801df0ff8a1a'],"[[{'highest_ratio': 0.9995517705064993, 'best_match_position': (1, 32)}]]",1,[-1],['02edf19849bc82a50eaf4b573ab2801df0ff8a1a'],"[[{'highest_ratio': 0.9995517705064993, 'best_match_position': (1, 32)}]]",0,[],[],[],762523,659062,375661,62013,209,699,8.8,63586,311289,6257,274,40.8,167,5798,72787,717512,3.6,182140,368496,2.94,5.94,32,15,10,1,0,1,0,0,0,0,0,0,0,0,0,3,4,3,4,,,,,
93,matsu-tech-blog,2024/2/29 20:33,JavaScript,,0,0,0,1,26,JavaScript,6,generated by chatgpt,matsu-tech-blog\ac4c4479e9000c0a8d85bbd0d5df52aaa19d8939\seeds\commentSeeds.js,,statement,,0,"[4,78]",75,,,,,,input,1,0,[],[],[],0,[],[],[],0,[],[],[],962,752,234,33,3,26,8.3,68,0,0,0,0,0,0,13,100,0.4,49,38,1.48,1.15,76,72,1,0,0,1,5.3,4,0,0,0,0,0,0,0,0,0,0,0,,,,,
96,matsu-tech-blog,2024/2/29 20:33,JavaScript,,0,0,0,1,26,JavaScript,6,generated by chatgpt,matsu-tech-blog\ac4c4479e9000c0a8d85bbd0d5df52aaa19d8939\seeds\userSeeds.js,,statement,,0,"[4,98]",95,,,,,,input,2,0,[],[],[],0,[],[],[],0,[],[],[],962,752,234,33,3,26,8.3,68,0,0,0,0,0,0,13,100,0.4,49,38,1.48,1.15,96,88,1,0,0,1,7.4,7,0,0,0,0,0,0,0,0,0,0,0,,,,,
98,CarbonFootPrint_Capstone,2024/2/27 0:23,JavaScript,6,0,0,2,1,220,JavaScript,7,generated by chatgpt,CarbonFootPrint_Capstone\56d243fb941cb70c2deee4903ad6d06cc09565af\app\reports\page.js,CarbonFootPrint_Capstone\d0ca271d12a570d1c3e0516a2941418c5a7c4bbf\app\reports\page.js,file,,46,"[1,123]",123,,,,,,,23,22,"[-2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23]","['961451eeda4bf7abef1fd3b931390dde737d5a98', '1faeedea5f75a6f0992eac26dc1b54e460590ab6', '0eba1068fab2f31cfbd7988a846a471ca533e6d0', '919c58eff6f20e4e042b3c193f2c949ffa7ddd2c', '1b09b20639e54cb2fb60fd58c1434de21df4c7a0', '308624ccf7bf5ba7f16e97869c2ebb8d11021b50', '9af98aaf0d152e70ca5c6e95eb153613c565fb9e', 'c9b039c975e80292f9e1fc6aeb8c7175d9b812ed', 'a9b0347accd1b123fba3e424f53e0e33e46c9b27', 'db34c926769383e6703e49031919bb316ffe462f', '7aa270972c161a540c05e512543fe27e8d03466a', '20869f973b8a1c3cdf1d40f0f237b18f7842e538', '069c5249d778c23e648b5f261869cf29058b79da', 'aaccf51943f978f6a0be59f7f51f9a2084a1a9df', '376e54d11f2586809202b13cdd9adf292e559724', 'b4cabf91046f8e15cd1f31d5955b58fcdf4eb00a', '2104c2aa37f9ced0e4294df8d054d2bc444e8c8a', 'bc2f6dab0910e30b077429408390db254d5ff93e', '4e747584fee87494d057d15e311c0bdc57cb2225', 'f7e98964b8ff70b9f3929d1cbd48928594b74fd6', '64b9bd878a060a9dbf3b5a54df6cb1d00310e8c5', 'd0ca271d12a570d1c3e0516a2941418c5a7c4bbf']","[[{'highest_ratio': 0.9953669836625213, 'best_match_position': (1, 124)}], [{'highest_ratio': 0.9880159786950732, 'best_match_position': (1, 126)}], [{'highest_ratio': 0.9808917197452229, 'best_match_position': (1, 127)}], [{'highest_ratio': 0.9870601040029024, 'best_match_position': (1, 125)}], [{'highest_ratio': 0.9916170574656785, 'best_match_position': (1, 125)}], [{'highest_ratio': 0.07516121859017122, 'best_match_position': (1, 20)}], [{'highest_ratio': 0.9823083403538332, 'best_match_position': (1, 130)}], [{'highest_ratio': 0.9810096153846154, 'best_match_position': (1, 130)}], [{'highest_ratio': 0.07833802207314434, 'best_match_position': (1, 22)}], [{'highest_ratio': 0.9817087845968713, 'best_match_position': (1, 130)}], [{'highest_ratio': 0.8925387142186767, 'best_match_position': (1, 133)}], [{'highest_ratio': 0.600876745845652, 'best_match_position': (1, 155)}], [{'highest_ratio': 0.6027956330986634, 'best_match_position': (1, 155)}], [{'highest_ratio': 0.6823841600326598, 'best_match_position': (1, 155)}], [{'highest_ratio': 0.07697214543908144, 'best_match_position': (1, 23)}], [{'highest_ratio': 0.682473173224323, 'best_match_position': (1, 155)}], [{'highest_ratio': 0.6654083051857739, 'best_match_position': (1, 164)}], [{'highest_ratio': 0.6625262947009917, 'best_match_position': (1, 162)}], [{'highest_ratio': 0.11460488208522962, 'best_match_position': (1, 30)}], [{'highest_ratio': 0.11451012815212898, 'best_match_position': (1, 30)}], [{'highest_ratio': 0.10558624923265807, 'best_match_position': (1, 32)}], [{'highest_ratio': 0.10556464811783961, 'best_match_position': (1, 33)}]]",22,"[-2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23]","['961451eeda4bf7abef1fd3b931390dde737d5a98', '1faeedea5f75a6f0992eac26dc1b54e460590ab6', '0eba1068fab2f31cfbd7988a846a471ca533e6d0', '919c58eff6f20e4e042b3c193f2c949ffa7ddd2c', '1b09b20639e54cb2fb60fd58c1434de21df4c7a0', '308624ccf7bf5ba7f16e97869c2ebb8d11021b50', '9af98aaf0d152e70ca5c6e95eb153613c565fb9e', 'c9b039c975e80292f9e1fc6aeb8c7175d9b812ed', 'a9b0347accd1b123fba3e424f53e0e33e46c9b27', 'db34c926769383e6703e49031919bb316ffe462f', '7aa270972c161a540c05e512543fe27e8d03466a', '20869f973b8a1c3cdf1d40f0f237b18f7842e538', '069c5249d778c23e648b5f261869cf29058b79da', 'aaccf51943f978f6a0be59f7f51f9a2084a1a9df', '376e54d11f2586809202b13cdd9adf292e559724', 'b4cabf91046f8e15cd1f31d5955b58fcdf4eb00a', '2104c2aa37f9ced0e4294df8d054d2bc444e8c8a', 'bc2f6dab0910e30b077429408390db254d5ff93e', '4e747584fee87494d057d15e311c0bdc57cb2225', 'f7e98964b8ff70b9f3929d1cbd48928594b74fd6', '64b9bd878a060a9dbf3b5a54df6cb1d00310e8c5', 'd0ca271d12a570d1c3e0516a2941418c5a7c4bbf']","[[{'highest_ratio': 0.9953669836625213, 'best_match_position': (1, 124)}], [{'highest_ratio': 0.9880159786950732, 'best_match_position': (1, 126)}], [{'highest_ratio': 0.9808917197452229, 'best_match_position': (1, 127)}], [{'highest_ratio': 0.9870601040029024, 'best_match_position': (1, 125)}], [{'highest_ratio': 0.9916170574656785, 'best_match_position': (1, 125)}], [{'highest_ratio': 0.07516121859017122, 'best_match_position': (1, 20)}], [{'highest_ratio': 0.9823083403538332, 'best_match_position': (1, 130)}], [{'highest_ratio': 0.9810096153846154, 'best_match_position': (1, 130)}], [{'highest_ratio': 0.07833802207314434, 'best_match_position': (1, 22)}], [{'highest_ratio': 0.9817087845968713, 'best_match_position': (1, 130)}], [{'highest_ratio': 0.8925387142186767, 'best_match_position': (1, 133)}], [{'highest_ratio': 0.600876745845652, 'best_match_position': (1, 155)}], [{'highest_ratio': 0.6027956330986634, 'best_match_position': (1, 155)}], [{'highest_ratio': 0.6823841600326598, 'best_match_position': (1, 155)}], [{'highest_ratio': 0.07697214543908144, 'best_match_position': (1, 23)}], [{'highest_ratio': 0.682473173224323, 'best_match_position': (1, 155)}], [{'highest_ratio': 0.6654083051857739, 'best_match_position': (1, 164)}], [{'highest_ratio': 0.6625262947009917, 'best_match_position': (1, 162)}], [{'highest_ratio': 0.11460488208522962, 'best_match_position': (1, 30)}], [{'highest_ratio': 0.11451012815212898, 'best_match_position': (1, 30)}], [{'highest_ratio': 0.10558624923265807, 'best_match_position': (1, 32)}], [{'highest_ratio': 0.10556464811783961, 'best_match_position': (1, 33)}]]",5,"[-2, -3, -10, -11, -12]","['961451eeda4bf7abef1fd3b931390dde737d5a98', '1faeedea5f75a6f0992eac26dc1b54e460590ab6', 'a9b0347accd1b123fba3e424f53e0e33e46c9b27', 'db34c926769383e6703e49031919bb316ffe462f', '7aa270972c161a540c05e512543fe27e8d03466a']","[[{'highest_ratio': 0.9953669836625213, 'best_match_position': (1, 124)}], [{'highest_ratio': 0.9880159786950732, 'best_match_position': (1, 126)}], [{'highest_ratio': 0.07833802207314434, 'best_match_position': (1, 22)}], [{'highest_ratio': 0.9817087845968713, 'best_match_position': (1, 130)}], [{'highest_ratio': 0.8925387142186767, 'best_match_position': (1, 133)}]]",942,811,229,64,0,20,3.6,30,30,2,1,3.2,0,0,19,94,0.4,79,41,1.23,0.64,124,106,31,9,0,1,7,8,0,0,0,0,2,10,0.3,10,2,1.11,0.22,,,,,
102,eslint-config,2023/11/30 2:50,TypeScript,20,0,0,1,1,455,JavaScript,1,generated by chatgpt,eslint-config\422c8cc495e0c6b03455f02731f6bbcb22b110b9\fixtures\input\javascript.js,,file,,153,"[1,72]",72,,,,,,,1,0,[],[],[],0,[],[],[],0,[],[],[],769,519,227,47,8,16,15.5,95,680,14,14,88.4,0,0,38,214,1.4,124,61,2.64,1.3,73,46,24,5,1,1,19.3,11,0,0,0,0,3,25,1.8,12,5,2.4,1,,,,,
106,oldsite,2023/11/10 14:40,HTML,2,1,4,1,1,214,JavaScript,5,generated by chatgpt,oldsite\ae0a9d56d4c664a921eb47eca9f7e6a5a6e5845c\3kh0\js\tab_cloak.js,,file,,5,"[1,24]",24,,,,,,,1,0,[],[],[],0,[],[],[],0,[],[],[],71326,56504,43790,6672,12,80,14,9203,10421,170,21,14.6,11,272,5917,93856,5.5,19763,64519,2.96,9.67,24,14,10,0,0,1,12.5,2,0,0,0,0,0,0,0,2,4,2,4,,,,,
114,VMST-Communication-Website,2024/4/23 23:08,JavaScript,4,0,2,0,2,150,JavaScript,107,generated by chatgpt,VMST-Communication-Website\11e45d41d52100df49a4631dbbb8023635a6d890\server\seeders\seed.js,VMST-Communication-Website\6043d3a8b4394d9ec295960a24543da36741a5f9\server\seeders\seed.js,method,,22,"[112,147]",36,,,,,,,6,5,"[-2, -3, -4, -5, -6]","['ba6cf58b0788a13f18b6f212441c9f56c4c63fcc', 'f0367da7b90d9b9328715ed68cbc9756ebfa5355', '709c464ce63ec8948e8e7b59c83a514883ca3dd8', '6043d3a8b4394d9ec295960a24543da36741a5f9', '692444cca693577394ba41d08d6ea01a89df4a65']","[[{'highest_ratio': 0.9943820224719101, 'best_match_position': (112, 147)}], [{'highest_ratio': 0.9929676511954993, 'best_match_position': (112, 147)}], [{'highest_ratio': 0.9985955056179775, 'best_match_position': (113, 148)}], [{'highest_ratio': 0.9978917779339423, 'best_match_position': (113, 148)}], [{'highest_ratio': 0.9978917779339423, 'best_match_position': (117, 152)}]]",4,"[-2, -3, -4, -5]","['ba6cf58b0788a13f18b6f212441c9f56c4c63fcc', 'f0367da7b90d9b9328715ed68cbc9756ebfa5355', '709c464ce63ec8948e8e7b59c83a514883ca3dd8', '6043d3a8b4394d9ec295960a24543da36741a5f9']","[[{'highest_ratio': 0.9943820224719101, 'best_match_position': (112, 147)}], [{'highest_ratio': 0.9929676511954993, 'best_match_position': (112, 147)}], [{'highest_ratio': 0.9985955056179775, 'best_match_position': (113, 148)}], [{'highest_ratio': 0.9978917779339423, 'best_match_position': (113, 148)}]]",2,"[-2, -3]","['ba6cf58b0788a13f18b6f212441c9f56c4c63fcc', 'f0367da7b90d9b9328715ed68cbc9756ebfa5355']","[[{'highest_ratio': 0.9943820224719101, 'best_match_position': (112, 147)}], [{'highest_ratio': 0.9929676511954993, 'best_match_position': (112, 147)}]]",1046,777,241,34,0,17,13,116,70,4,1,6.7,0,0,14,21,0.1,68,27,2,0.79,37,22,19,2,0,1,33.3,11,0,0,0,0,1,1,0.2,4,3,2,1.5,,,,,
116,SapienBenchmark,2023/11/21 20:41,HTML,,0,0,0,1,45,JavaScript,12,generated by chatgpt,SapienBenchmark\fbcf1bf95b047e9fed95c4c5c33aebe8e525d56d\Section_2\app\static\JS\typing.js,SapienBenchmark\60c74449110bff221a92d21a08d29ac0d76cf064\Section_2\app\static\JS\typing.js,statement,,1,"[13,21]",9,,,,,,input,7,6,"[-2, -3, -4, -5, -6, -7]","['60c74449110bff221a92d21a08d29ac0d76cf064', 'f608c1c31ffaf5084700be0b1a4579d3a5b6534e', '614484226d792d8a029299dc4832d5de0b88a353', '44597a0f931d39c1f29f8097bb71027c5963048e', '9aa6c6121e7dfbd1ac8ee5373f4c3932d67247e1', '5f889664636186a9b77912d804b666151de0dfcc']","[[{'highest_ratio': 0.9992630803242447, 'best_match_position': (12, 20)}], [{'highest_ratio': 0.9992630803242447, 'best_match_position': (12, 20)}], [{'highest_ratio': 0.9992630803242447, 'best_match_position': (12, 20)}], [{'highest_ratio': 0.9992630803242447, 'best_match_position': (13, 21)}], [{'highest_ratio': 0.9992630803242447, 'best_match_position': (12, 20)}], [{'highest_ratio': 0.9992630803242447, 'best_match_position': (13, 21)}]]",1,[-2],['60c74449110bff221a92d21a08d29ac0d76cf064'],"[[{'highest_ratio': 0.9992630803242447, 'best_match_position': (12, 20)}]]",0,[],[],[],306,249,170,26,0,4,7.1,19,0,0,0,0,0,0,3,22,0.3,43,23,1.65,0.88,10,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
121,ElectronClassSchedule,2024/1/13 13:08,JavaScript,,100,19,18,4,83,JavaScript,1,generated by gpt4,ElectronClassSchedule\599a1c59f3880057548633e9b3774b78defed0a4\js\index.js,ElectronClassSchedule\24aca82cacdeaf6b02ba5b4c2055dd8882bc503a\js\index.js,file,,3,"[1,143]",143,,,,,,,4,3,"[-2, -3, -4]","['c224adeaeca50c29b7453b90d3f08b6f85895e27', '6a8ba064a14c3e80f75bf216298478e1eefdf8db', '24aca82cacdeaf6b02ba5b4c2055dd8882bc503a']","[[{'highest_ratio': 0.9303616751269036, 'best_match_position': (1, 161)}], [{'highest_ratio': 0.9179709005112072, 'best_match_position': (1, 163)}], [{'highest_ratio': 0.8555118985840314, 'best_match_position': (1, 180)}]]",3,"[-2, -3, -4]","['c224adeaeca50c29b7453b90d3f08b6f85895e27', '6a8ba064a14c3e80f75bf216298478e1eefdf8db', '24aca82cacdeaf6b02ba5b4c2055dd8882bc503a']","[[{'highest_ratio': 0.9303616751269036, 'best_match_position': (1, 161)}], [{'highest_ratio': 0.9179709005112072, 'best_match_position': (1, 163)}], [{'highest_ratio': 0.8555118985840314, 'best_match_position': (1, 180)}]]",0,[],[],[],398,346,134,27,0,3,5.2,19,35,2,1,8.8,0,0,7,62,0.6,46,28,1.7,1.04,144,116,90,10,0,1,6.5,8,0,0,0,0,6,60,1.7,26,23,2.6,2.3,,,,,
122,6ixplore,2023/10/12 3:12,JavaScript,9,0,2,0,1,142,JavaScript,5,generated by chatgpt,6ixplore\2b9c72585d191d7c08749bf4c1efd868e3cfd5a2\sixplore\backend\database.js,6ixplore\8aa76b7a9778dd617af688908a7dd9a90ef06085\sixplore\backend\database.js,file,,22,"[1,143]",143,,,,,,,10,9,"[-2, -3, -4, -5, -6, -7, -8, -9, -10]","['6ab2a93e6783bc3d7147fc554f9bf7ecc9bc04fe', '120fcd7bc0e36d756b6009c33217c3d18b3677d6', 'ffa7e280b9ae4f433e263f0b227d60237b2edf89', 'bc10f096e2eb2fa39a1560cb5ebc82029a0f7b98', 'de65edf252b1df20f76d8a9d11eb63b1cf13ca54', '94032583317bb4a7ef9e3d444b39b0ed7334eb24', '5675debe071efaf514b262949b18d1d7489ce5b9', 'a7c0a0cbdf97a0722d38ba376b1147225b55c88a', '8aa76b7a9778dd617af688908a7dd9a90ef06085']","[[{'highest_ratio': 0.9917821660738378, 'best_match_position': (1, 144)}], [{'highest_ratio': 0.9916605347068923, 'best_match_position': (1, 144)}], [{'highest_ratio': 0.9308011869436201, 'best_match_position': (1, 149)}], [{'highest_ratio': 0.7744273024777933, 'best_match_position': (1, 153)}], [{'highest_ratio': 0.7740654205607477, 'best_match_position': (1, 153)}], [{'highest_ratio': 0.773342670401494, 'best_match_position': (1, 153)}], [{'highest_ratio': 0.7695879280325014, 'best_match_position': (1, 154)}], [{'highest_ratio': 0.7566386941027704, 'best_match_position': (1, 153)}], [{'highest_ratio': 0.7588194604565368, 'best_match_position': (1, 153)}]]",9,"[-2, -3, -4, -5, -6, -7, -8, -9, -10]","['6ab2a93e6783bc3d7147fc554f9bf7ecc9bc04fe', '120fcd7bc0e36d756b6009c33217c3d18b3677d6', 'ffa7e280b9ae4f433e263f0b227d60237b2edf89', 'bc10f096e2eb2fa39a1560cb5ebc82029a0f7b98', 'de65edf252b1df20f76d8a9d11eb63b1cf13ca54', '94032583317bb4a7ef9e3d444b39b0ed7334eb24', '5675debe071efaf514b262949b18d1d7489ce5b9', 'a7c0a0cbdf97a0722d38ba376b1147225b55c88a', '8aa76b7a9778dd617af688908a7dd9a90ef06085']","[[{'highest_ratio': 0.9917821660738378, 'best_match_position': (1, 144)}], [{'highest_ratio': 0.9916605347068923, 'best_match_position': (1, 144)}], [{'highest_ratio': 0.9308011869436201, 'best_match_position': (1, 149)}], [{'highest_ratio': 0.7744273024777933, 'best_match_position': (1, 153)}], [{'highest_ratio': 0.7740654205607477, 'best_match_position': (1, 153)}], [{'highest_ratio': 0.773342670401494, 'best_match_position': (1, 153)}], [{'highest_ratio': 0.7695879280325014, 'best_match_position': (1, 154)}], [{'highest_ratio': 0.7566386941027704, 'best_match_position': (1, 153)}], [{'highest_ratio': 0.7588194604565368, 'best_match_position': (1, 153)}]]",2,"[-4, -5]","['ffa7e280b9ae4f433e263f0b227d60237b2edf89', 'bc10f096e2eb2fa39a1560cb5ebc82029a0f7b98']","[[{'highest_ratio': 0.9308011869436201, 'best_match_position': (1, 149)}], [{'highest_ratio': 0.7744273024777933, 'best_match_position': (1, 153)}]]",859,607,212,61,0,22,16.3,118,224,6,4,26.1,0,2,12,64,0.4,66,17,1.08,0.28,144,86,46,13,0,1,30.1,37,0,0,0,0,3,23,0.9,14,3,1.08,0.23,,,,,
123,eslint-config,2023/11/30 2:50,TypeScript,20,0,0,1,1,455,JavaScript,1,generated by chatgpt,eslint-config\422c8cc495e0c6b03455f02731f6bbcb22b110b9\fixtures\output\tab-double-quotes\javascript.js,eslint-config\f7b799b4699a02d069e2bdf6e51fc9ed27b2346a\fixtures\output\tab-double-quotes\javascript.js,file,,153,"[1,72]",72,,,,,,,2,1,[-2],['f7b799b4699a02d069e2bdf6e51fc9ed27b2346a'],"[[{'highest_ratio': 0.9981549815498155, 'best_match_position': (1, 73)}]]",1,[-2],['f7b799b4699a02d069e2bdf6e51fc9ed27b2346a'],"[[{'highest_ratio': 0.9981549815498155, 'best_match_position': (1, 73)}]]",1,[-2],['f7b799b4699a02d069e2bdf6e51fc9ed27b2346a'],"[[{'highest_ratio': 0.9981549815498155, 'best_match_position': (1, 73)}]]",769,519,227,47,8,16,15.5,95,680,14,14,88.4,0,0,38,214,1.4,124,61,2.64,1.3,73,46,24,5,1,1,19.3,11,0,0,0,0,3,25,1.8,12,5,2.4,1,,,,,
126,WTA2023Q2_FlappyBird,2023/4/17 13:14,JavaScript,,0,0,1,1,35,JavaScript,604,generated by chatgpt,WTA2023Q2_FlappyBird\64efa4c68ed31c685d15953c82896f15acf3d8b4\scripts\script.js,,method,,8,"[608,621]",14,,,,,,,1,0,[],[],[],0,[],[],[],0,[],[],[],768,488,274,39,0,1,22.3,140,20,2,1,2.6,0,0,11,73,0.5,112,84,2.87,2.15,15,14,10,1,0,1,0,0,0,0,0,0,2,25,6,4,5,4,5,,,,,
130,ai-shirts-designer,2024/2/14 19:30,JavaScript,,0,0,0,1,6,JavaScript,5,generated by chatgpt,ai-shirts-designer\137075fe934fa7bd709c4ecd5dad53f3a088e433\client\src\components\CustomButton.jsx,,statement,,0,"[5, 5]",1,,,,,,,1,0,[],[],[],0,[],[],[],0,[],[],[],918,773,154,45,0,25,7.6,64,0,0,0,0,0,0,12,48,0.2,79,40,1.76,0.89,2,1,0,0,0,1,50,1,0,0,0,0,1,2,6.7,0,0,0,0,,,,,
131,ubicomp_assign_2,2023/11/28 11:25,JavaScript,,0,0,0,1,68,JavaScript,3,generated by chatgpt,ubicomp_assign_2\e362bd3069ea1381f1d8a76b9a7a04cbcfeb61dc\Logic\Cheerleader.js,ubicomp_assign_2\5b7ab9a844477509df9e12c1a2cd79ee81f2b1be\Logic\Cheerleader.js,statement,,6,"[3, 4]",2,,,,,,input,6,5,"[-2, -3, -4, -5, -6]","['c4813aad14829d86739db8707ac593cc2dad0074', '875116e53cae60b89cbe7192df6fa75d192cb1e3', '11ed3d6ec839aa09c062fbd0f32d00bf888783d1', '9c0a6e7c175871c7abd2e123b1aab99555621ee7', '5b7ab9a844477509df9e12c1a2cd79ee81f2b1be']","[[{'highest_ratio': 0.9693877551020408, 'best_match_position': (3, 4)}], [{'highest_ratio': 0.9693877551020408, 'best_match_position': (2, 3)}], [{'highest_ratio': 0.7896995708154506, 'best_match_position': (34, 35)}], [{'highest_ratio': 0.9393939393939394, 'best_match_position': (2, 3)}], [{'highest_ratio': 0.7018867924528301, 'best_match_position': (7, 8)}]]",4,"[-2, -4, -5, -6]","['c4813aad14829d86739db8707ac593cc2dad0074', '11ed3d6ec839aa09c062fbd0f32d00bf888783d1', '9c0a6e7c175871c7abd2e123b1aab99555621ee7', '5b7ab9a844477509df9e12c1a2cd79ee81f2b1be']","[[{'highest_ratio': 0.9693877551020408, 'best_match_position': (3, 4)}], [{'highest_ratio': 0.7896995708154506, 'best_match_position': (34, 35)}], [{'highest_ratio': 0.9393939393939394, 'best_match_position': (2, 3)}], [{'highest_ratio': 0.7018867924528301, 'best_match_position': (7, 8)}]]",0,[],[],[],476,419,114,49,0,16,1.4,6,0,0,0,0,0,0,41,190,1.5,61,13,1.24,0.27,3,1,1,0,0,1,50,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
132,programming_JS,2024/1/19 10:19,JavaScript,,0,0,0,1,85,JavaScript,19,generated by chatgpt,programming_JS\ce6e3d5b426c1178f9fea0a03720823c05092ebf\06_week\objects\objects_2.js,programming_JS\3feb85c0afa38a0cbf774cdd21fd8b6ecf695291\06_week\objects\objects_2.js,file,,5,"[1,83]",83,,,,,,,2,1,[-2],['3feb85c0afa38a0cbf774cdd21fd8b6ecf695291'],"[[{'highest_ratio': 0.9720118538030952, 'best_match_position': (1, 89)}]]",1,[-2],['3feb85c0afa38a0cbf774cdd21fd8b6ecf695291'],"[[{'highest_ratio': 0.9720118538030952, 'best_match_position': (1, 89)}]]",0,[],[],[],1301,695,459,48,0,46,29.9,296,0,0,0,0,0,17,31,156,0.7,121,87,2.52,1.81,84,24,17,2,0,1,60,36,0,0,0,0,7,35,4.9,2,0,1,0,,,,,
133,lumina,2024/4/19 16:53,TypeScript,,2,0,0,1,42,JavaScript,161,generated by chatgpt,lumina\c28ae107274c44a38647dc10663b04b883602e3f\lumina\src\components\editor.js,,statement,,6,"[162,175]",14,,,,,,,1,0,[],[],[],0,[],[],[],0,[],[],[],479,418,142,45,0,3,1.2,5,0,0,0,0,0,2,14,68,0.5,68,34,1.51,0.76,15,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
136,eslint-config-h21,2024/1/6 13:37,JavaScript,,0,0,0,1,37,JavaScript,1,generated by chatgpt,eslint-config-h21\5b7d1627fe6cbf4d24c0a5bb6b5e7452e2f0dfb0\fixtures\javascript.js,,file,,3,"[1,72]",72,,,,,,,1,0,[],[],[],0,[],[],[],0,[],[],[],2036,1686,373,68,14,63,8.8,162,340,8,4,16.7,0,46,99,821,1.6,162,84,2.38,1.24,72,46,24,5,1,1,19.3,11,0,0,0,0,3,25,1.8,12,5,2.4,1,,,,,
140,eslint-config,2023/11/12 15:16,TypeScript,,1,0,0,1,8,JavaScript,1,generated by chatgpt,eslint-config\c08e238d9d01b8b14c51a8de87d53e5f29807738\fixtures\output\tab-double-quotes\javascript.js,,file,,0,"[1,63]",63,,,,,,,1,0,[],[],[],0,[],[],[],0,[],[],[],412,259,126,30,6,7,20.3,66,352,6,6,85.4,0,0,18,150,1.9,36,12,1.2,0.4,64,39,21,5,1,1,22,11,0,0,0,0,3,25,2.1,6,2,1.2,0.4,,,,,
